airtable_id,project_code,artist,title,title_status,release,unit_price,currency,price_status,price_bucket,max_revenue,edition_size,unit_status,units_target,max_order_qty,edition_type,launch_type,business_unit,product_type,made_to_order,tl_length,project_status,product_variants,campaign_type,sales_approach,launch_date,launch_time,announce_date,private_room_date,tl_end_date,launch_date_status,quarter,preorder_window,medium,medium_status,dimensions,signed_numbered_dated,signature_type,hand_finished,framing,artist_tier,artist_genre,new_or_repeat,expected_sellthrough,target_sellthrough,artist_profit_per_unit,aa_profit_per_unit,aa_revenue_share,aa_profit_share,frame_conversion,frame_profit_per_unit,marketing_lead
216,THENJIWEN-216,Thenjiwe Niki Nkosi,"Landing Triptych (Gold, Hand-Finished)",,21.12ThenjiweLanding,2500,EUR,Confirmed,€1k to €2.5k,25000,10,Confirmed,,,HFPE,,Limited,Silkscreen print,,n/a,09. Fully completed,0,,,2021-12-10,,,,,,2021-Q4,,"Screen printed triptych, with the left panel made up of 12 colours, central 10 and right 3, each on Archival 100% Cotton Hahnemuhle Bright White 300gsm paper. The central panel is then uniquely hand-finished by the artist in gold ink.",,"3 individual prints, each 40 x 40 cm",,,true,Framed on order,Tier 3,,REPEAT,,,,,,,,,
219,CHRISTIAN-219,Christian Rex van Minnen,Series Title: Avatars Individual Titles: See spreadsheet -,,21.12CRMAvatars,8500,EUR,Confirmed,Over €5k,85000,10,Confirmed,,,OG,Public,Limited,Unique work,,n/a,09. Fully completed,10,,,2021-12-14,,,,,,2021-Q4,,Medium: Unique hand-made monotype on Rives BFK 250gsm paper Process: Indirect painting In monotype,,49.5 x 33.0cm (Paper) 30.5 x 22.9 cm (Artwork),Signed on the front of each print,,,Full Edition Framed,Tier 2,,REPEAT,,,,,,,,,
244,LY-244,LY,Confused LUV (Small),,22.01LYConfused,3900,EUR,Confirmed,€2.5k to €5k,195000,50,Confirmed,,,SE,Draw,Limited,Mid cost 3D edition,,n/a,09. Fully completed,0,,,2022-01-20,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,Hand painted bronze sculpture,,16 x 21 x 14 cm,Numbered on feet,,,No framing option,Tier 3,,REPEAT,,,,,,,,,
245,LY-245,LY,Still Confused,,22.01LYConfused,2000,EUR,Confirmed,€1k to €2.5k,100000,50,Confirmed,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,0,,,2022-01-20,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,"16 colour silkscreen with UV spot varnish, printed in 33 layers on Somerset Tub Sized 410gsm paper",,72.5 cm (diameter),"bottom front of print, off-centre to the right - signed 2021",,,Framed on order,Tier 3,,REPEAT,,,,,,,,,
648,TOMÁSSÁNC-648,Tomás Sánchez,En el paisaje interior,,27.01TSanchezEnElPai,350,EUR,Confirmed,Under €1k,218750,625,Confirmed,,,TL,Timed,Timed,,,24 hours,09. Fully completed,0,,,2022-01-27,,,,2022-01-28,,2022-Q1,,Archival pigment print on Hahnemühle Photo Rag Ultra Smooth paper 305 gsm,,60 x 45 cm,Signed and dated by the artist (TBC whether it is on front or back),,,No framing option,Tier 2,,REPEAT,,,,,,,,,
218,JAMESJEAN-218,James Jean,Descendent Osiris,,02.02JJeanOsiris,20000,EUR,Confirmed,Over €5k,400000,20,Confirmed,,,SE,,Limited,High cost 3D edition,,n/a,09. Fully completed,0,,,2022-02-02,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,Bronze sculpture with a black tinted lacquer and gold leaf detailing on a circular mirrored base,,60.7 x 27.3 x 27.3 cm,Signature and number engraved on side of the base,,,No framing option,Tier 1,,REPEAT,,,,,,,,,
190,DARRENROM-190,Darren Romanelli,Cactus Man Vessel,,22.02DRomanelliCactusMan,900,EUR,Confirmed,Under €1k,45000,50,Confirmed,,,CL,Public,Limited,Low cost 3D edition,,n/a,09. Fully completed,0,,,2022-02-07,,,,,,2022-Q1,,"Fired stoneware pot, vinyl figure and printed cotton T-shirt",,Pots: 13⌀ x 16.5cm (dims variable) / T-shirt: Large / Figure: 26 x 11.5 x 6.5cm,Edition number engraved and DRX stamped on the bottom of the pot,,,No framing option,Tier 3,,REPEAT,,,,,,,,,
277,ROBYDWIA-277,Roby Dwi Antono,BIAS,,09.02RDAntonoBIAS,2750,EUR,Confirmed,€2.5k to €5k,82500,30,Confirmed,,,PE,Draw,Limited,Silkscreen print,,n/a,09. Fully completed,0,,,2022-02-09,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,"17 colour silkscreen print, with unique hand-finishing in oil pastel on Somerset Tub Sized 410gsm paper",,60 x 55.4 cm,"Signed and dated 2021, in the bottom right corner",,,Full Edition Framed,Tier 2,,REPEAT,,,,,,,,,
438,HIDEAKIKA-438,Hideaki Kawashima,Drawing,,22.02.HKawashimaPEsDrawing,750,EUR,Confirmed,Under €1k,30000,40,Confirmed,,,PE,Public,Limited,Hybrid print,,n/a,09. Fully completed,0,,,2022-02-11,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,"Archival pigment print with nine silkscreen layers, printed on Canson Moulin du Roy 300gsm watercolour paper with hand-torn edges",,Paper size: 70 x 57cm / Image size: 60 x 47cm,"Edition number has been signed on the lower left corner, and artists signature and year on the lower right.",,,Framed on order,Tier 3,,REPEAT,,,,,,,,,
508,HIDEAKIKA-508,Hideaki Kawashima,Drawing (Hand-finished),,22.02.HKawashimaPEsDrawing,1500,EUR,Confirmed,€1k to €2.5k,15000,10,Confirmed,,,HFPE,Enquiry,Limited,Hybrid print,,n/a,09. Fully completed,0,,,2022-02-11,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,"Archival pigment print with nine silkscreen layers, printed on Canson Moulin du Roy 300gsm watercolour paper with unique hand-finishing by the artist in pencil",,Paper size: 70 x 57cm / Image size: 60 x 47cm,"Edition number has been signed on the lower left corner, and artists signature and year on the lower right.",,true,Framed on order,Tier 3,,REPEAT,,,,,,,,,
316,TOMOOGOKI-316,Tomoo Gokita,Oscalypso,,15.02TomooGOscalypso,4000,EUR,Confirmed,€2.5k to €5k,160000,40,Confirmed,,,PE,Enquiry,Limited,Silkscreen print,,n/a,09. Fully completed,0,,,2022-02-15,,,,,,2022-Q1,,Handmade 17 colour silkscreen print on Rives BFK 300gsm fine art paper,,63.5 x 53.3 cm (full bleed),"Signed and numbered with pencil on the left down corner as following: ed number, signature and year.",,,Framed on order,Tier 2,,REPEAT,,,,,,,,,
602,JOHNSONTS-602,Johnson Tsang,Open Mind (Large),,22.02JTangOpenMind,650,EUR,Confirmed,Under €1k,65000,100,Confirmed,,,CL,Public,Limited,Low cost 3D edition,,n/a,09. Fully completed,0,,,2022-02-17,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,"Ceramic plant pot with a glazed interior, on an American walnut wooden stand.",,Pot: 21cm (H) x 28cm (W) x 21cm (inner⌀) / Stand: 40.5cm (H) / Pot + stand: 49cm (H) x 25.5cm (W) x 25.5cm (D),Artist's signature and edition number engraved on the bottom of the pot.,,,No framing option,Tier 2,,REPEAT,,,,,,,,,
404,JOHNSONTS-404,Johnson Tsang,Open Mind (Small),,22.02JTangOpenMind,450,EUR,Confirmed,Under €1k,45000,100,Confirmed,,,CL,Public,Limited,Low cost 3D edition,,n/a,09. Fully completed,0,,,2022-02-17,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,"Ceramic plant pot with a glazed interior, on an American walnut wooden stand.",,Pot: 14.5 cm (H) x 19 cm (W) x 13cm (inner⌀) / Stand: 12.5cm (H) / Pot + Stand: 18cm (H) x 17.5 cm (W) x 17.5 cm (D),Artist's signature engraved on the bottom of the pot.,,,No framing option,Tier 2,,REPEAT,,,,,,,,,
734,TOMÁSSÁNC-734,Tomás Sánchez,Sonido de aguas en la noche,,21.02TSanchezSonidoDeAguas,5600,EUR,Confirmed,Over €5k,84000,15,Confirmed,,,PE,Enquiry,Limited,Complex print,,n/a,09. Fully completed,0,,,2022-02-21,,,,,,2022-Q1,,Aquatint etching,,71.4 x 54.5 cm,"Signed bottom right hand corner, titled in the centre, and numbered on the left.",,,Full Edition Framed,Tier 2,,REPEAT,,,,,,,,,
665,CHRISTIAN-665,Christian Rex van Minnen,Parallax,,22.03CRVMinnenParallax,500,EUR,Confirmed,Under €1k,303000,606,Confirmed,,,TL,Timed,Timed,,,24 hours,09. Fully completed,0,,,2022-02-22,,,,2022-02-23,,2022-Q1,,Archival pigment print on Hahnemühle Museum Etching matt paper 350gsm,,Paper size 75.02 x 51.33 cm / Image size: 69.94 x 46.25 cm,"Signed and dated (from left to right) in the following way: ""AP Parallax van Minnen 2022”",,,No framing option,Tier 2,,REPEAT,,,,,,,,,
308,AUBREYLEV-308,Aubrey Levinthal,Bed/Beach,,22.02ALevinthalBed/Beach,575,EUR,Confirmed,Under €1k,11500,20,Confirmed,,,PE,Public,Limited,Hybrid print,,n/a,09. Fully completed,0,,,2022-02-24,,,,,,2022-Q1,,Archival pigment print with two silkscreen layers on Somerset enhanced radiant white 500gsm paper,,38.1cm x 45.6cm (image size 28.1cm x 35.6cm),"Signed and dated (2022) on the right hand corner, and numbered on the left",,,No framing option,Tier 3,,REPEAT,,,,,,,,,
306,GEORGEROU-306,George Rouy,Keeping it for Myself,,24.2GeorgerouMyself,750,EUR,Confirmed,Under €1k,37500,50,Confirmed,,,PE,Public,Limited,Silkscreen print,,n/a,09. Fully completed,0,,,2022-02-24,,,,,,2022-Q1,,Hand-made 21 layer screenprint on Somerset satin 300gsm paper with a matte finish.,,68 x 53 cm,,,,No framing option,Tier 3,,REPEAT,,,,,,,,,
241,TIDE-241,TIDE,NITE NITE (Black),,22.03TIDENITENITE,4000,EUR,Confirmed,€2.5k to €5k,200000,50,Confirmed,,,SE,Public,Limited,Mid cost 3D edition,,n/a,09. Fully completed,Black,,,2022-03-03,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,Bronze sculpture finished with black automotive paint,,30 x 26 x 27 cm,"Engraved and numbered on the bottom of the sculpture, below the pillow that the character's arm is resting on",,,No framing option,Tier 2,,REPEAT,,,,,,,,,
691,TIDE-691,TIDE,NITE NITE (White),,22.03TIDENITENITE,4000,EUR,Confirmed,€2.5k to €5k,200000,50,Confirmed,,,SE,Public,Limited,Mid cost 3D edition,,n/a,09. Fully completed,White,,,2022-03-03,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,Bronze sculpture finished with white automotive paint,,30 x 26 x 27 cm,"Engraved and numbered on the bottom of the sculpture, below the pillow that the character's arm is resting on",,,No framing option,Tier 2,,REPEAT,,,,,,,,,
565,JESSIEMAK-565,Jessie Makinson,Stay here while I get a curse,,22.03InternationalWomensWeek,850,EUR,Confirmed,Under €1k,42500,50,Confirmed,,,PE,Public,Limited,Silkscreen print,,n/a,09. Fully completed,0,,,2022-03-07,,,,,,2022-Q1,,Hand-made 26 colour silkscreen with UV spot colours and varnishes on Somerset Special Makings Radiant White Satin 500gsm paper,,100 x 82 cm,Signed by the artist on the reverse of the print,,,No framing option,Tier 3,,REPEAT,,,,,,,,,
318,STICKYMONG-318,Stickymonger,Sweet Junkfood,,22.03InternationalWomensWeek,1500,EUR,Confirmed,€1k to €2.5k,112500,75,Confirmed,,,PE,Public,Limited,Silkscreen print,,n/a,09. Fully completed,0,,,2022-03-08,,,,,,2022-Q1,,"Hand-made 16 layer screenprint, with neon yellow, holographic sparkle and pearl white detailing on Somerset Satin 300gsm paper with deckled edges",,100 x 70 cm,,,,Framed on order,Tier 2,,REPEAT,,,,,,,,,
240,ARGHAVANK-240,Arghavan Khosravi,The Morning Light,,22.03InternationalWomensWeek,3000,EUR,Confirmed,€2.5k to €5k,60000,20,Confirmed,,,PE,Public,Limited,Complex print,,n/a,09. Fully completed,0,,,2022-03-09,,,,,,2022-Q1,,"Hand-made archival pigment print collaged on a natural linen covered sketchbook, airbrushed with acrylic and oil, and mounted on natural woven rayon cloth on plywood board with leather cord",,49.3 x 28.5 x 6 cm,Signed COA mounted on the reverse,,,No framing option,Tier 2,,REPEAT,,,,,,,,,
405,ESIRIERHE-405,Esiri Erheriene-Essi,And All of My Friends Were There,,22.03InternationalWomensWeek,1000,EUR,Confirmed,€1k to €2.5k,35000,35,Confirmed,,,PE,Public,Limited,Silkscreen print,,n/a,09. Fully completed,0,,,2022-03-10,,,,,,2022-Q1,,"Hand-made 13 layer silkscreen, with 8 layers uniquely hand-painted by the artist, then screen printed onto Somerset Satin White 300gsm paper",,86 x 60 cm,Signed by the artist on the front of the print (see product images),,,No framing option,Tier 3,,REPEAT,,,,,,,,,
309,SUPERFUTU-309,Super Future Kid,I beg your Garden,,22.03InternationalWomensWeek,1500,EUR,Confirmed,€1k to €2.5k,150000,100,Confirmed,,,PE,Public,Limited,Hybrid print,,n/a,09. Fully completed,0,,,2022-03-11,,,,,,2022-Q1,,"Medium line: 'Archival pigment print with 26 hand-pulled silkscreen layers, including glow-in-the-dark inks, high gloss varnishes and glitter layers on Somerset Enhanced Radiant White Satin 505gsm paper.' Full details: \- Trim: 1000mm x 840mm (full bleed) \- Paper: Somerset Enhanced Radiant White Satin 505gsm \- Silkscreen layers: Green phosphorescent ink (3 layers), Blue phosphorescent ink (3 layers), UV white (4 layers), Matte varnish + sparkle (2 layers), UV high gloss varnish (4 layers), 5 glitters - blue, pink, gold, purple, red (2 layers, total 10). A layer of adhesive is screenprinted, then the glitter applied for each individual. Each colour is printed in 2 layers to build up a dense layer of glitter, total of 10 layers) \- 10 colours (including glitters) printed in 26 layers",,84 x 100cm,,,,Framed on order,Tier 3,,REPEAT,,,,,,,,,
1188,ANTONIASH-1188,Antonia Showering,Siblings,,2022.03ANTONIASHPE,1600,EUR,,€1k to €2.5k,56000,35,,,,PE,,Limited,,,n/a,09. Fully completed,,,,2022-03-12,,,,,,2022-Q1,,,,,,,,,Tier 2,,REPEAT,0.8,,,,,,,,
483,TOMOKAZUM-483,Tomokazu Matsuyama,Clocks Daylight Jump,,16.03MatsuClocks,3800,EUR,Confirmed,€2.5k to €5k,380000,100,Confirmed,,,PE,Draw,Limited,Hybrid print,,n/a,09. Fully completed,0,,,2022-03-16,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,"Archival pigment print with screen printed ink, hand applied gold and silver leaf and high gloss varnish, cut to colour, printed on Somerset 505gsm enhanced satin paper.",,89 x 81.1 cm,,,,Framed on order,Tier 2,,REPEAT,1,,,,,,,,
407,JAMESJEAN-407,James Jean,Maze - Marble (Black Rhodium),,18.03JJeanBlackMaze,40000,EUR,Confirmed,Over €5k,320000,8,Confirmed,,,SE,,Limited,High cost 3D edition,,n/a,09. Fully completed,0,,,2022-03-18,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,Statuario marble sculpture with black rhodium plated brass maze disc and hand piece,,71 x 54 x 39 cm,Engraved signature and number on the side of the base,,,No framing option,Tier 1,,REPEAT,,,,,,,,,
409,JAMESJEAN-409,James Jean,Woodcutter - Marble (Black Rhodium),,18.03JJeanWoodblack,40000,EUR,Confirmed,Over €5k,320000,8,Confirmed,,,SE,,Limited,High cost 3D edition,,n/a,09. Fully completed,0,,,2022-03-18,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,Statuario marble sculpture with black rhodium plated brass face caps,,65 x 38 x 33 cm,,,,No framing option,Tier 1,,REPEAT,,,,,,,,,
221,GISELAMCD-221,Gisela McDaniel,Are you watching?,,24.3GiselaWatching?,4000,EUR,Confirmed,€2.5k to €5k,120000,30,Confirmed,,,HFPE,Public,Limited,Hybrid print,,n/a,09. Fully completed,0,,,2022-03-24,,,,,,2022-Q1,,"Archival pigment print with four silkscreen layers in neon and a bespoke, artist-designed high-build varnish layer, printed on 310gsm Photorag paper. Each print is uniquely hand-finished by the artist using acrylic paint, shells and beads.",,103 x 70 cm,,,true,Full Edition Framed,Tier 3,,REPEAT,,,,,,,,,
577,KHARITURN-577,Khari Turner,Rest and Wellness,,24.03KTurnerRestwellness,4500,EUR,Confirmed,€2.5k to €5k,135000,30,Confirmed,,,HFPE,Public,Limited,Silkscreen print,,n/a,09. Fully completed,0,,,2022-03-24,,,,,,2022-Q1,,"12 colour silkscreen on 4 ply Rising Museum Board, with bespoke hand-finishing by the artist with wax pastels, paint mixed with sand and collaged wood veneer.",,106.7 x 106.7 cm,,,true,Full Edition Framed,Tier 3,,REPEAT,,,,,,,,,
222,PATRICKQU-222,Patrick Quarm,Twilight (Blue),,22.04PQuarmTwilight,3500,EUR,Confirmed,€2.5k to €5k,52500,15,Confirmed,,,HFPE,Public,Limited,Hybrid print,,n/a,09. Fully completed,Blue,,,2022-03-24,,,,,,2022-Q1,,"Archival pigment print in ultra chrome pro ink, printed on Somerset 330gsm enhanced satin and Fabriano 210gsm paper with a shaped cut edge. The works are finished with screenprinted satin varnish, embossing and collage, then uniquely hand-embellished by the artist in blue paint.",,74.1 x 64.2 cm (curved edges),"Signed and dated on the right hand side of the print, and numbered on the left.",,true,Full Edition Framed,Tier 3,,REPEAT,,,,,,,,,
776,PATRICKQU-776,Patrick Quarm,Twilight (Yellow),,22.04PQuarmTwilight,3500,EUR,Confirmed,€2.5k to €5k,52500,15,Confirmed,,,HFPE,Public,Limited,Hybrid print,,n/a,09. Fully completed,Yellow,,,2022-03-24,,,,,,2022-Q1,,"Archival pigment print in ultra chrome pro ink, printed on Somerset 330gsm enhanced satin and Fabriano 210gsm paper with a shaped cut edge. The works are finished with screenprinted satin varnish, embossing and collage, then uniquely hand-embellished by the artist in blue paint.",,74.1 x 64.2 cm (curved edges),"Signed and dated on the right hand side of the print, and numbered on the left.",,true,Full Edition Framed,Tier 3,,REPEAT,,,,,,,,,
249,HEBRUBRAN-249,Hebru Brantley,Free Advice,,22.03HbrantleyFreeAdviceLarge,35000,EUR,Confirmed,Over €5k,280000,8,Confirmed,,,SE,Enquiry,Limited,High cost 3D edition,,n/a,09. Fully completed,0,,,2022-03-29,,,,,,2022-Q1,,Bronze sculpture finished with urethane paint,,100 x 40 x 40 cm,,,,No framing option,Tier 2,,REPEAT,,,,,,,,,
344,FELIXTREA-344,Felix Treadwell,Silent Commuter,,30.3FelixSilent,900,EUR,Confirmed,Under €1k,72000,80,Confirmed,,,PE,Public,Limited,Silkscreen print,,n/a,09. Fully completed,0,,,2022-03-30,,,,,,2022-Q1,,Hand-made 25-layer screenprint on Somerset Satin White 300gsm paper,,80 x 62 cm,,,,No framing option,Tier 3,,REPEAT,,,,,,,,,
258,MARKWHALE-258,Mark Whalen,Lucky Charm,,30.03MWhalenLuckyCharm,5500,EUR,Confirmed,Over €5k,137500,25,Confirmed,,,SE,Public,Limited,High cost 3D edition,,n/a,09. Fully completed,0,,,2022-03-30,,,,,,2022-Q1,,Polyurethane with gold chrome detail on aluminium,,23.4 x 25.4 x 15.88 cm,Edition number etched by artist on the underside of sculpture.,,,No framing option,Tier 2,,REPEAT,,,,,,,,,
664,NESSGRAPHI-664,NessGraphics,G4M3OV3R,,2022.03NESSGRAPHNFT,3100,EUR,Confirmed,€2.5k to €5k,310000,100,,,,NFT,NFT,Limited,,,n/a,09. Fully completed,,,,2022-03-30,,,,,Date confirmed (fully confirmed with artist),2022-Q1,,,,,,,,,Tier 3,,REPEAT,,,,,,,,,
697,NIGELHOWL-697,Nigel Howlett,Submission,,22.03NHowlettFaceBeforeYouWereBorn,3500,EUR,Confirmed,€2.5k to €5k,175000,50,Confirmed,,,HFPE,Public,Limited,Complex print,,n/a,09. Fully completed,0,,,2022-03-31,,,,,,2022-Q1,,"Photopolymer gravure print on Somerset Satin White 300gsm paper, hand-finished by the artist with carbon and compressed charcoal. The print is paired with ​​a copy of The Face Before You Were Born - Special Collector’s Edition, signed by the artist. Book cover features black foiling and edging. Illustrations are printed on Heaven 42 170gsm, Offenbach Bible 80gsm and Symbol Tatami white 150gsm papers. Arrives packed in a bespoke-design box. Foreword and essays by Millie Walton, photography by James Bryant, designed by Punkt and printed by Generation Press, London.",,Print: 47 x 41.6 cm / Book: 26.7 x 20.7 x 1.9 cm,"Editioned below image left corner, title in centre below image, signed and dated below right corner of image.",,true,Full Edition Framed,Tier 3,,REPEAT,,,,,,,,,
696,NIGELHOWL-696,Nigel Howlett,The Face Before You Were Born,,22.03NHowlettFaceBeforeYouWereBorn,85,EUR,Confirmed,Under €1k,25500,300,Confirmed,,,CL,Public,Limited,Low cost 3D edition,,n/a,09. Fully completed,0,,,2022-03-31,,,,,,2022-Q1,,"Limited edition art book, with illustrations printed on Heaven 42 170gsm, Offenbach Bible 80gsm, and Symbol Tatami white 150gsm papers. Foreword and essays by Millie Walton, photography by James Bryant, designed by Punkt and printed by Generation Press, London.",,26.7 x 20.7 x 1.9 cm,NONE,,,No framing option,Tier 3,,REPEAT,,,,,,,,,
558,NIGELHOWL-558,Nigel Howlett,The Face Before You Were Born (Signed Collector's Edition),,22.03NHowlettFaceBeforeYouWereBorn,250,EUR,Confirmed,Under €1k,31250,125,Confirmed,,,CL,Public,Limited,Low cost 3D edition,,n/a,09. Fully completed,0,,,2022-03-31,,,,,,2022-Q1,,"Special collector’s edition art book, with a cover featuring black foiling and edging. Illustrations are printed on Heaven 42 170gsm, Offenbach Bible 80gsm and Symbol Tatami white 150gsm papers. Arrives packed in a bespoke-design box. Foreword and essays by Millie Walton, photography by James Bryant, designed by Punkt and printed by Generation Press, London.",,26.7 x 20.7 x 1.9 cm,Signed and numbered on the first page,,,No framing option,Tier 3,,REPEAT,,,,,,,,,
248,HEBRUBRAN-248,Hebru Brantley,Free Advice,,22.03HbrantleyFreeAdviceSmall,7500,EUR,Confirmed,Over €5k,450000,60,Confirmed,,,SE,Public,Limited,High cost 3D edition,,n/a,09. Fully completed,0,,,2022-04-01,,,,,,2022-Q2,,Bronze sculpture finished with urethane paint,,35 x 14 x 14.2 cm,Signature and number engraved on the underside of the foot,,,No framing option,Tier 2,,REPEAT,,,,,,,,,
